,term,tf_idf_score,tfidf_normalized
1262,hershey,4.1588830833596715,0.0010991610297566244
1117,grover,4.1588830833596715,0.0010991610297566244
841,downey,4.1588830833596715,0.0010991610297566244
4567,deported,4.1588830833596715,0.0010991610297566244
6028,informational,4.1588830833596715,0.0010991610297566244
3689,blows,4.054651081081644,0.0010716133077694604
1574,leahy,4.054651081081644,0.0010716133077694604
757,deflation,4.054651081081644,0.0010716133077694604
1612,lindsey,4.054651081081644,0.0010716133077694604
676,crowley,4.011074249467001,0.001060096284051547
2480,seal,3.8287526926730466,0.0010119100893219313
1144,germans,3.8287526926730466,0.0010119100893219313
360,bombing,3.6491859729734797,0.0009644519769925144
1315,hull,3.6491859729734797,0.0009644519769925144
1272,hines,3.6491859729734797,0.0009644519769925144
7069,persecution,3.6491859729734797,0.0009644519769925144
6846,occupying,3.6491859729734797,0.0009644519769925144
1454,jonathan,3.6491859729734797,0.0009644519769925144
7279,prewar,3.6491859729734797,0.0009644519769925144
2977,watson,3.6464311358790917,0.0009637238945923155
2735,telegram,3.6464311358790917,0.0009637238945923155
3068,zinc,3.4657359027997265,0.0009159675247971871
3719,bottlenecks,3.4657359027997265,0.0009159675247971871
2901,vaughan,3.4657359027997265,0.0009159675247971871
5990,inducted,3.4657359027997265,0.0009159675247971871
2566,socialized,3.4657359027997265,0.0009159675247971871
1576,leather,3.4657359027997265,0.0009159675247971871
6136,internees,3.4657359027997265,0.0009159675247971871
2998,wherry,3.4657359027997265,0.0009159675247971871
3961,clarifying,3.4657359027997265,0.0009159675247971871
811,discontinuance,3.4657359027997265,0.0009159675247971871
2224,quebec,3.4657359027997265,0.0009159675247971871
1010,fascism,3.4657359027997265,0.0009159675247971871
2025,prepayment,3.4657359027997265,0.0009159675247971871
4292,conveyance,3.4657359027997265,0.0009159675247971871
2361,restitution,3.4657359027997265,0.0009159675247971871
6589,militarist,3.4657359027997265,0.0009159675247971871
4020,combining,3.4657359027997265,0.0009159675247971871
7698,reluctantly,3.4657359027997265,0.0009159675247971871
1287,holtzoff,3.295836866004329,0.0008710645072091504
1103,furlough,3.295836866004329,0.0008710645072091504
1192,gruening,3.295836866004329,0.0008710645072091504
6706,muzzle,3.295836866004329,0.0008710645072091504
1324,hutson,3.295836866004329,0.0008710645072091504
1501,koenigsberg,3.295836866004329,0.0008710645072091504
2986,wehman,3.295836866004329,0.0008710645072091504
1145,gestapo,3.295836866004329,0.0008710645072091504
1534,kutz,3.295836866004329,0.0008710645072091504
1118,gael,3.295836866004329,0.0008710645072091504
1506,karaberis,3.295836866004329,0.0008710645072091504
839,doughton,3.295836866004329,0.0008710645072091504
1508,kassel,3.295836866004329,0.0008710645072091504
2988,weldon,3.295836866004329,0.0008710645072091504
7081,peso,3.295836866004329,0.0008710645072091504
6922,ounce,3.295836866004329,0.0008710645072091504
1033,fiorello,3.295836866004329,0.0008710645072091504
2953,wahlen,3.295836866004329,0.0008710645072091504
1516,kerstetter,3.295836866004329,0.0008710645072091504
728,daubin,3.295836866004329,0.0008710645072091504
726,darmstadt,3.295836866004329,0.0008710645072091504
1312,howington,3.295836866004329,0.0008710645072091504
1333,iio,3.295836866004329,0.0008710645072091504
2894,vaccaro,3.295836866004329,0.0008710645072091504
6173,invincible,3.295836866004329,0.0008710645072091504
377,brierley,3.295836866004329,0.0008710645072091504
3019,wimberly,3.295836866004329,0.0008710645072091504
1352,ijams,3.295836866004329,0.0008710645072091504
6329,lendlease,3.295836866004329,0.0008710645072091504
369,boyington,3.295836866004329,0.0008710645072091504
1264,hester,3.295836866004329,0.0008710645072091504
647,correa,3.295836866004329,0.0008710645072091504
815,disloyalty,3.295836866004329,0.0008710645072091504
1263,herzog,3.295836866004329,0.0008710645072091504
1261,hershel,3.295836866004329,0.0008710645072091504
6587,migrating,3.295836866004329,0.0008710645072091504
1456,jacklyn,3.295836866004329,0.0008710645072091504
332,bernadotte,3.295836866004329,0.0008710645072091504
6591,militarists,3.295836866004329,0.0008710645072091504
1238,hassett,3.295836866004329,0.0008710645072091504
1320,hur,3.295836866004329,0.0008710645072091504
837,doss,3.295836866004329,0.0008710645072091504
1231,harrell,3.295836866004329,0.0008710645072091504
396,bulwinkle,3.295836866004329,0.0008710645072091504
7960,sacks,3.295836866004329,0.0008710645072091504
9129,victoriously,3.295836866004329,0.0008710645072091504
2060,parten,3.295836866004329,0.0008710645072091504
5777,hides,3.295836866004329,0.0008710645072091504
1986,oresko,3.295836866004329,0.0008710645072091504
2586,soong,3.295836866004329,0.0008710645072091504
2587,soucek,3.295836866004329,0.0008710645072091504
2429,shaef,3.295836866004329,0.0008710645072091504
2782,tilly,3.295836866004329,0.0008710645072091504
1738,mckim,3.295836866004329,0.0008710645072091504
1724,matthiessen,3.295836866004329,0.0008710645072091504
1721,matilda,3.295836866004329,0.0008710645072091504
1673,mackenzie,3.295836866004329,0.0008710645072091504
192,aquitania,3.295836866004329,0.0008710645072091504
2650,straus,3.295836866004329,0.0008710645072091504
1678,magdeburg,3.295836866004329,0.0008710645072091504
2541,silk,3.295836866004329,0.0008710645072091504
2539,sigler,3.295836866004329,0.0008710645072091504
2406,rowe,3.295836866004329,0.0008710645072091504
1992,osmena,3.295836866004329,0.0008710645072091504
1648,lucedale,3.295836866004329,0.0008710645072091504
2554,sjogren,3.295836866004329,0.0008710645072091504
2207,prussia,3.295836866004329,0.0008710645072091504
2727,tarawa,3.295836866004329,0.0008710645072091504
2293,reelfoot,3.295836866004329,0.0008710645072091504
67,adolf,3.295836866004329,0.0008710645072091504
2256,ransome,3.295836866004329,0.0008710645072091504
2448,sachse,3.295836866004329,0.0008710645072091504
239,atkins,3.295836866004329,0.0008710645072091504
1601,lidice,3.295836866004329,0.0008710645072091504
2383,richland,3.295836866004329,0.0008710645072091504
2163,prettyman,3.295836866004329,0.0008710645072091504
3703,bombardment,3.295836866004329,0.0008710645072091504
5414,folded,3.295836866004329,0.0008710645072091504
4737,disorganized,3.295836866004329,0.0008710645072091504
134,amalgamated,3.295836866004329,0.0008710645072091504
2618,stalingrad,3.295836866004329,0.0008710645072091504
2638,steelman,3.295836866004329,0.0008710645072091504
408,byron,3.281788022291183,0.0008673515051330839
686,custodian,3.243720864865315,0.0008572906462155683
2668,subsoil,3.243720864865315,0.0008572906462155683
3039,wyatt,3.243720864865315,0.0008572906462155683
7252,presentations,3.243720864865315,0.0008572906462155683
2893,vacancy,3.243720864865315,0.0008572906462155683
331,bennett,3.243720864865315,0.0008572906462155683
2405,ross,3.099466465497228,0.0008191653104034682
1835,motors,3.099466465497228,0.0008191653104034682
2866,unification,3.099466465497228,0.0008191653104034682
137,amending,3.099466465497228,0.0008191653104034682
1440,isaiah,2.8382557567571505,0.0007501293154386221
1653,lyman,2.8382557567571505,0.0007501293154386221
834,donovan,2.8382557567571505,0.0007501293154386221
1489,junction,2.8382557567571505,0.0007501293154386221
768,demilitarization,2.8382557567571505,0.0007501293154386221
4059,comparatively,2.8382557567571505,0.0007501293154386221
5998,inequities,2.8382557567571505,0.0007501293154386221
1341,ioi,2.8382557567571505,0.0007501293154386221
5030,enslave,2.8382557567571505,0.0007501293154386221
3437,arrows,2.772588722239781,0.0007327740198377497
1900,nore,2.772588722239781,0.0007327740198377497
750,dedicatory,2.772588722239781,0.0007327740198377497
2661,subdued,2.772588722239781,0.0007327740198377497
833,donaldson,2.772588722239781,0.0007327740198377497
7661,reinstatement,2.772588722239781,0.0007327740198377497
4100,compose,2.772588722239781,0.0007327740198377497
8962,undying,2.772588722239781,0.0007327740198377497
3646,bers,2.772588722239781,0.0007327740198377497
8433,stoppage,2.772588722239781,0.0007327740198377497
8312,specifications,2.772588722239781,0.0007327740198377497
771,demobilized,2.772588722239781,0.0007327740198377497
5126,exacting,2.772588722239781,0.0007327740198377497
1831,mosher,2.772588722239781,0.0007327740198377497
938,evasion,2.772588722239781,0.0007327740198377497
716,dalton,2.772588722239781,0.0007327740198377497
2577,solomons,2.772588722239781,0.0007327740198377497
8019,schoolteacher,2.772588722239781,0.0007327740198377497
90,ahern,2.772588722239781,0.0007327740198377497
3256,affixed,2.772588722239781,0.0007327740198377497
1431,ira,2.772588722239781,0.0007327740198377497
609,conscription,2.772588722239781,0.0007327740198377497
1812,mon,2.772588722239781,0.0007327740198377497
7885,revoking,2.772588722239781,0.0007327740198377497
2855,uso,2.772588722239781,0.0007327740198377497
2518,shea,2.772588722239781,0.0007327740198377497
7875,revert,2.772588722239781,0.0007327740198377497
352,bloom,2.772588722239781,0.0007327740198377497
6165,inventories,2.772588722239781,0.0007327740198377497
1707,markham,2.772588722239781,0.0007327740198377497
1327,icc,2.772588722239781,0.0007327740198377497
1642,lovett,2.772588722239781,0.0007327740198377497
1545,labormanagement,2.772588722239781,0.0007327740198377497
1295,hooper,2.772588722239781,0.0007327740198377497
3858,ceilings,2.552501795115364,0.0006746067262146208
6842,occupational,2.552501795115364,0.0006746067262146208
2342,republics,2.552501795115364,0.0006746067262146208
2963,warning,2.552501795115364,0.0006746067262146208
370,bradley,2.552501795115364,0.0006746067262146208
4245,contemplation,2.4327906486489863,0.0006429679846616762
1098,fulbright,2.4327906486489863,0.0006429679846616762
1679,magnuson,2.4327906486489863,0.0006429679846616762
1510,kelly,2.4327906486489863,0.0006429679846616762
1774,midway,2.4327906486489863,0.0006429679846616762
2411,rumors,2.4327906486489863,0.0006429679846616762
663,cox,2.4327906486489863,0.0006429679846616762
368,bowman,2.4327906486489863,0.0006429679846616762
1939,owi,2.4327906486489863,0.0006429679846616762
402,burton,2.4327906486489863,0.0006429679846616762
4253,continuance,2.4327906486489863,0.0006429679846616762
2252,railway,2.3701802383214097,0.000626420531485005
1228,harbors,2.3701802383214097,0.000626420531485005
278,bulgaria,2.3701802383214097,0.000626420531485005
361,bombs,2.3701802383214097,0.000626420531485005
7525,reappointments,2.1972245773362196,0.0005807096714727669
3628,belligerent,2.1972245773362196,0.0005807096714727669
2376,rexford,2.1972245773362196,0.0005807096714727669
2569,soderman,2.1972245773362196,0.0005807096714727669
2580,somervell,2.1972245773362196,0.0005807096714727669
3707,bondholders,2.1972245773362196,0.0005807096714727669
4323,corrupted,2.1972245773362196,0.0005807096714727669
573,commissars,2.1972245773362196,0.0005807096714727669
545,coatsworth,2.1972245773362196,0.0005807096714727669
8095,sentatives,2.1972245773362196,0.0005807096714727669
884,eiffel,2.1972245773362196,0.0005807096714727669
2345,requisitioning,2.1972245773362196,0.0005807096714727669
7580,reconverting,2.1972245773362196,0.0005807096714727669
829,doenitz,2.1972245773362196,0.0005807096714727669
7533,reassertion,2.1972245773362196,0.0005807096714727669
7788,requisitioned,2.1972245773362196,0.0005807096714727669
721,danna,2.1972245773362196,0.0005807096714727669
725,dardanelles,2.1972245773362196,0.0005807096714727669
2447,saboteur,2.1972245773362196,0.0005807096714727669
3971,cleansed,2.1972245773362196,0.0005807096714727669
3983,cliques,2.1972245773362196,0.0005807096714727669
2462,saunders,2.1972245773362196,0.0005807096714727669
2481,seapower,2.1972245773362196,0.0005807096714727669
3897,changeover,2.1972245773362196,0.0005807096714727669
744,decker,2.1972245773362196,0.0005807096714727669
675,crossman,2.1972245773362196,0.0005807096714727669
669,crick,2.1972245773362196,0.0005807096714727669
7858,retreating,2.1972245773362196,0.0005807096714727669
776,denfeld,2.1972245773362196,0.0005807096714727669
2521,sheridan,2.1972245773362196,0.0005807096714727669
2550,singleton,2.1972245773362196,0.0005807096714727669
2400,roose,2.1972245773362196,0.0005807096714727669
2834,tuten,2.1972245773362196,0.0005807096714727669
1119,gaffney,2.1972245773362196,0.0005807096714727669
4348,courtmartial,2.1972245773362196,0.0005807096714727669
1379,indies,2.1972245773362196,0.0005807096714727669
6395,localization,2.1972245773362196,0.0005807096714727669
2858,ulithi,2.1972245773362196,0.0005807096714727669
3340,annexed,2.1972245773362196,0.0005807096714727669
533,clinch,2.1972245773362196,0.0005807096714727669
1739,mcnarney,2.1972245773362196,0.0005807096714727669
2729,tarrant,2.1972245773362196,0.0005807096714727669
5573,geologists,2.1972245773362196,0.0005807096714727669
5557,gation,2.1972245773362196,0.0005807096714727669
6482,managementlabor,2.1972245773362196,0.0005807096714727669
5550,gangster,2.1972245773362196,0.0005807096714727669
1810,mollison,2.1972245773362196,0.0005807096714727669
6523,mation,2.1972245773362196,0.0005807096714727669
1826,morotai,2.1972245773362196,0.0005807096714727669
1271,hinckley,2.1972245773362196,0.0005807096714727669
1841,murmansk,2.1972245773362196,0.0005807096714727669
6391,loath,2.1972245773362196,0.0005807096714727669
1388,infantryman,2.1972245773362196,0.0005807096714727669
2302,regrouping,2.1972245773362196,0.0005807096714727669
1398,innes,2.1972245773362196,0.0005807096714727669
6035,ingot,2.1972245773362196,0.0005807096714727669
1556,laney,2.1972245773362196,0.0005807096714727669
5995,industrywide,2.1972245773362196,0.0005807096714727669
5989,induct,2.1972245773362196,0.0005807096714727669
6135,interned,2.1972245773362196,0.0005807096714727669
1627,lockett,2.1972245773362196,0.0005807096714727669
6160,invader,2.1972245773362196,0.0005807096714727669
1641,lovell,2.1972245773362196,0.0005807096714727669
2828,trusteeship,2.1972245773362196,0.0005807096714727669
2930,vyacheslav,2.1972245773362196,0.0005807096714727669
2788,tinian,2.1972245773362196,0.0005807096714727669
2842,tyrrhenian,2.1972245773362196,0.0005807096714727669
3286,airfields,2.1972245773362196,0.0005807096714727669
2854,usnr,2.1972245773362196,0.0005807096714727669
6297,layout,2.1972245773362196,0.0005807096714727669
2722,tvap,2.1972245773362196,0.0005807096714727669
3387,apportionment,2.1972245773362196,0.0005807096714727669
1877,neisse,2.1972245773362196,0.0005807096714727669
1908,northfield,2.1972245773362196,0.0005807096714727669
6851,ofthe,2.1972245773362196,0.0005807096714727669
1088,freeland,2.1972245773362196,0.0005807096714727669
2082,pearlstine,2.1972245773362196,0.0005807096714727669
2084,peleliu,2.1972245773362196,0.0005807096714727669
4805,domiciliary,2.1972245773362196,0.0005807096714727669
3594,battlefronts,2.1972245773362196,0.0005807096714727669
4751,disqualification,2.1972245773362196,0.0005807096714727669
6980,paraphrased,2.1972245773362196,0.0005807096714727669
1022,figg,2.1972245773362196,0.0005807096714727669
2179,probational,2.1972245773362196,0.0005807096714727669
2220,pzendix,2.1972245773362196,0.0005807096714727669
7039,penicillin,2.1972245773362196,0.0005807096714727669
4437,dation,2.1972245773362196,0.0005807096714727669
7125,plasma,2.1972245773362196,0.0005807096714727669
973,fdic,2.1972245773362196,0.0005807096714727669
4905,effectuating,2.1972245773362196,0.0005807096714727669
6837,obviate,2.1972245773362196,0.0005807096714727669
3572,barbarism,2.1972245773362196,0.0005807096714727669
1183,greenland,2.1972245773362196,0.0005807096714727669
1925,oesp,2.1972245773362196,0.0005807096714727669
1940,owmr,2.1972245773362196,0.0005807096714727669
5256,facilitics,2.1972245773362196,0.0005807096714727669
3015,willkie,2.1972245773362196,0.0005807096714727669
6627,misrepresented,2.1972245773362196,0.0005807096714727669
1954,offi,2.1972245773362196,0.0005807096714727669
3571,barbarians,2.1972245773362196,0.0005807096714727669
4918,elapse,2.1972245773362196,0.0005807096714727669
1149,gildersleeve,2.1972245773362196,0.0005807096714727669
5088,essentiality,2.1972245773362196,0.0005807096714727669
2057,parler,2.1972245773362196,0.0005807096714727669
3010,wilfred,2.1972245773362196,0.0005807096714727669
1130,gatch,2.1972245773362196,0.0005807096714727669
1535,kwajalein,2.1972245773362196,0.0005807096714727669
6006,infamy,2.1972245773362196,0.0005807096714727669
6214,judgeship,2.1972245773362196,0.0005807096714727669
8491,sub,2.1972245773362196,0.0005807096714727669
340,biak,2.1972245773362196,0.0005807096714727669
475,casablanca,2.1972245773362196,0.0005807096714727669
153,angloamerican,2.1972245773362196,0.0005807096714727669
8983,unhampered,2.1972245773362196,0.0005807096714727669
106,aleutians,2.1972245773362196,0.0005807096714727669
8980,unforgivable,2.1972245773362196,0.0005807096714727669
80,afforestation,2.1972245773362196,0.0005807096714727669
149,andrei,2.1972245773362196,0.0005807096714727669
268,aydelotte,2.1972245773362196,0.0005807096714727669
8493,subjection,2.1972245773362196,0.0005807096714727669
8709,thethe,2.1972245773362196,0.0005807096714727669
8432,stopover,2.1972245773362196,0.0005807096714727669
209,arnall,2.1972245773362196,0.0005807096714727669
8387,stateless,2.1972245773362196,0.0005807096714727669
329,benito,2.1972245773362196,0.0005807096714727669
327,benes,2.1972245773362196,0.0005807096714727669
9189,warlords,2.1972245773362196,0.0005807096714727669
443,calhoun,2.1972245773362196,0.0005807096714727669
8922,unborn,2.1972245773362196,0.0005807096714727669
